"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x823177954972889088","x1319245776766312449",2020-10-22 11:54:38,"Sti512107","@Karl_Lauterbach Ein test kostet 6,40.-€ - was werden wohl 550 Mio Tests pro Woche kosten?

https://t.co/lpQUoda6SH","Twitter Web App",98,"x1319242129147891712","x3292982985","Karl_Lauterbach",FALSE,FALSE,0,0,0,0,,,"doccheckshop.de/labor/tests/co…","https://t.co/lpQUoda6SH","https://www.doccheckshop.de/labor/tests/coronavirus-schnelltests/11976/abbott-panbio-covid-19-antigen-schnelltest",,,,,,,,,"x3292982985","Karl_Lauterbach","de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sti512107/status/1319245776766312449","Stichling Jürgen",,,,FALSE,55,193,12,13953,3855,2017-01-22 14:38:13,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x753010201","x1321803393233506305",2020-10-29 13:17:41,"smith_mbs","Thankfully, “cases” harvesting via a catch all  PCR test is not translating to severe disease &amp; hospitalizations. 

Time to employ the Abbott rapid antigen test BinaxNow. This test SPECIFICALLY identifies LIVE active Covid 19 &amp; will help to accurately assess CV19 spread &amp; risk. https://t.co/lBsSYs4tDX","Twitter for iPhone",140,,,,TRUE,FALSE,0,0,0,1,,,"twitter.com/i/web/status/1…","https://t.co/l7lAXc93W7","https://twitter.com/i/web/status/1321803393233506305",,,,,,,,,,,"en","x1321633728771313664","Current hospital occupancy info. below for KY after averaging over 1,000 new ""cases"" a day for over 3 weeks. https://t.co/sfCxkG6G6v",2020-10-29 02:03:30,"Twitter Web App",10,8,"x1276931316609478656","AnjinErasmus","Anjin-Erasmus",101,34,654,,"Shipwrecked in Japan",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/smith_mbs/status/1321803393233506305","Michael Smith",,"Don’t let that which is beyond your control affect that which is within your control! Retired with no time constraints. Yuge Card fan. L’s⬆️",,FALSE,319,841,3,5933,1741,2012-08-12 12:18:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/753010201/1522338841","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1117786944426192896/rvfwBNgq_normal.jpg"
"x58913244","x1321800100532920321",2020-10-29 13:04:36,"AirlineFlyer","@MikeIsler @TheSanjivKapoor @united United says it's a ""molecular test"" https://t.co/CAURNRsNyZ","TweetDeck",59,"x1321797860552224770","x58913244","AirlineFlyer",FALSE,FALSE,1,0,0,1,,,"abbott.mediaroom.com/2020-10-07-Abb…","https://t.co/CAURNRsNyZ","https://abbott.mediaroom.com/2020-10-07-Abbott-Releases-ID-NOW-TM-COVID-19-Interim-Clinical-Study-Results-from-1-003-People-to-Provide-the-Facts-on-Clinical-Performance-and-to-Support-Public-Health",,,,,,,,,"x21366392 x2275714236 x260907612","MikeIsler TheSanjivKapoor united","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AirlineFlyer/status/1321800100532920321","Jason Rabinowitz","NYC","#AvGeek researching and writing things about airlines, airplanes, transit and travel. Co-host @flightradar24 AvTalk podcast. Email me at Jason@airlineflyer.net",,FALSE,48013,1078,1006,280762,9997,2009-07-21 20:38:03,TRUE,,,,"https://pbs.twimg.com/profile_banners/58913244/1554107084","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1316148575320055808/eGq6Bkrb_normal.jpg"
"x1155870217731526657","x1321798017113010176",2020-10-29 12:56:19,"WilltheDog1","Yesterday I was pleased to highlight Abbott’s new BinaxNOW COVID-19 test that delivers results in 15 minutes or less. Being able to provide patients with results in minutes will make a huge difference in protecting our residents most vulnerable to the disease. https://t.co/3DiO9GJUuC","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1058807868","GovRonDeSantis","en",,,,,,,,,,,,,,,,"x1313871166101237760","Yesterday I was pleased to highlight Abbott’s new BinaxNOW COVID-19 test that delivers results in 15 minutes or less. Being able to provide patients with results in minutes will make a huge difference in protecting our residents most vulnerable to the disease. https://t.co/3DiO9GJUuC",2020-10-07 15:57:51,"Twitter Web App",2929,802,"x1058807868","GovRonDeSantis","Ron DeSantis",598838,1298,4372,,"46th Governor of the great state of Florida.

Sign up for my daily newsletter by clicking the link below.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WilltheDog1/status/1321798017113010176","Will the dog","Perkasie, PA","Owner of 8 human pets, rabid #Eagles fan. Curiosity killed the cat, but for a while there I was considered the lead suspect. IRL: Jesus worshipper, Bible lover.",,FALSE,13,179,0,694,448,2019-07-29 15:58:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1155870217731526657/1565625817","","http://pbs.twimg.com/profile_images/1275343715956142080/BWEsFsgb_normal.jpg"
"x69175925","x1321792500064014336",2020-10-29 12:34:24,"BBWriterCRD","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BBWriterCRD/status/1321792500064014336","CRD","...","Poet/Pianist/Politics/Art/#BB Commentary                      WomenTeenChild/Immig/Advocate/#keto/Proud #Italian American/#nokidsinprison/#ILD/#CM/ FBack🦋","http://page.is/bbwritercrd",FALSE,4268,4602,390,57754,53514,2009-08-27 02:30:28,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1003407930862047234/whupkUJo_normal.jpg"
"x1240019816712482816","x1321789982131048448",2020-10-29 12:24:24,"LafColCovid","✈ ""United will administer the rapid molecular Abbott ID Now Covid-19 test to people flying between Nov. 11 and Dec. 11 on Flight 14, departing at 7:15 p.m. on Mondays, Wednesdays and Fridays from Newark...""

https://t.co/JOPboHsYzT","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x104349985","rumireports","en",,,,,,,,,,,,,,,,"x1321782555910184961","✈ ""United will administer the rapid molecular Abbott ID Now Covid-19 test to people flying between Nov. 11 and Dec. 11 on Flight 14, departing at 7:15 p.m. on Mondays, Wednesdays and Fridays from Newark...""

https://t.co/JOPboHsYzT",2020-10-29 11:54:53,"Twitter for Android",7,2,"x104349985","rumireports","Kurumi Mori",17372,2001,3611,"Tokyo, Japan","Reporter at Bloomberg News @business in Tokyo 🎥 Former CNBC, ESPN, ABC, TheStreet, CBS, etc. M.S. @columbiajourn RTs & All opinions my own. IG: @rumireports",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LafColCovid/status/1321789982131048448","LafColCOVID",,"Unofficial Lafayette College COVID watchdog account. What is Lafayette doing? Do they care about their students? staff? they/them prof pic courtesy SLM on IG","https://secure.actblue.com/donate/bail_funds_george_floyd",FALSE,77,278,0,6142,1568,2020-03-17 21:00:38,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1304018866729816064/ZZMLer3-_normal.jpg"
"x999100031239118853","x1321788164739137537",2020-10-29 12:17:10,"macroliter","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/macroliter/status/1321788164739137537","Jeremy Kamil","Shreveport, LA","Virologist, Associate Professor @LSUHS. I study human cytomegalovirus. (he, him). Opinions my own, not my employer's. #LoveVirology","http://bit.ly/2QZYuzR",FALSE,4132,3878,41,15204,103751,2018-05-23 01:29:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/999100031239118853/1546054558","","http://pbs.twimg.com/profile_images/1122179088611934208/xHfEpuSR_normal.jpg"
"x104349985","x1321782555910184961",2020-10-29 11:54:53,"rumireports","✈ ""United will administer the rapid molecular Abbott ID Now Covid-19 test to people flying between Nov. 11 and Dec. 11 on Flight 14, departing at 7:15 p.m. on Mondays, Wednesdays and Fridays from Newark...""

https://t.co/JOPboHsYzT","Twitter for Android",,,,,FALSE,FALSE,7,2,1,0,,,"twitter.com/i/web/status/1…","https://t.co/Q0Ceheo3AC","https://twitter.com/i/web/status/1321782555910184961",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/f7c22e0cf7b3af2b.json","Shibuya-ku","Shibuya-ku, Tokyo","city","Japan","JP","NA NA","NA NA","139.661368 139.661368 139.723884 139.723884 35.641564 35.692138 35.692138 35.641564","https://twitter.com/rumireports/status/1321782555910184961","Kurumi Mori","Tokyo, Japan","Reporter at Bloomberg News @business in Tokyo 🎥 Former CNBC, ESPN, ABC, TheStreet, CBS, etc. M.S. @columbiajourn RTs & All opinions my own. IG: @rumireports",,FALSE,17372,2001,236,3611,20157,2010-01-13 02:23:08,TRUE,,,,"https://pbs.twimg.com/profile_banners/104349985/1568045266","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062979758051344384/CB94r0B7_normal.jpg"
"x837230593","x1321781583007916032",2020-10-29 11:51:01,"TheOnlyRampart1","$XSPA Abbott Laboratories said this month its ID NOW COVID-19 rapid test showed 96.2% sensitivity and 99.5% specificity compared to lab-based molecular PCR tests, according to interim data from a study.","StockTwits Web",,,,,FALSE,FALSE,16,2,0,1,,"XSPA","twitter.com/i/web/status/1…","https://t.co/484bG9fyow","https://twitter.com/i/web/status/1321781583007916032",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheOnlyRampart1/status/1321781583007916032","JJ",,"Enjoy, use, retweet, but give credit where credit is due. Like others say I am not a stock advisor so don't bet the farm on my stock posts.","https://stocktwits.com/Rampart1",FALSE,14563,151,246,12996,1652,2012-09-21 07:26:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263251210292703236/_5kxvZ3V_normal.jpg"
"x837230593","x1317331671201599489",2020-10-17 05:08:39,"TheOnlyRampart1","$XSPA I don't know if anybody noticed but they're listing the Abbott rapid test for $215 in Boston. Down in New York it's only $200. https://t.co/5OouGnMPd0 https://t.co/DmWQcp50YZ","StockTwits Web",140,,,,FALSE,FALSE,9,1,0,1,,"XSPA","twitter.com/i/web/status/1…","https://t.co/vn0bSP8gYu","https://twitter.com/i/web/status/1317331671201599489",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheOnlyRampart1/status/1317331671201599489","JJ",,"Enjoy, use, retweet, but give credit where credit is due. Like others say I am not a stock advisor so don't bet the farm on my stock posts.","https://stocktwits.com/Rampart1",FALSE,14563,151,246,12996,1652,2012-09-21 07:26:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263251210292703236/_5kxvZ3V_normal.jpg"
"x837230593","x1318879466421104640",2020-10-21 11:39:03,"TheOnlyRampart1","the overlords control what stocks run. China food stocks are moving. why? no reason just getting pumped. Covid tests are much better for the world. Abbott earnings are huge from all the test sales. they will pump testers $XSPA etc soon if they smart.","StockTwits Web",,,,,FALSE,FALSE,11,1,0,0,,,"twitter.com/i/web/status/1…","https://t.co/fXbQdVUekW","https://twitter.com/i/web/status/1318879466421104640",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheOnlyRampart1/status/1318879466421104640","JJ",,"Enjoy, use, retweet, but give credit where credit is due. Like others say I am not a stock advisor so don't bet the farm on my stock posts.","https://stocktwits.com/Rampart1",FALSE,14563,151,246,12996,1652,2012-09-21 07:26:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263251210292703236/_5kxvZ3V_normal.jpg"
"x349097006","x1321780606313877505",2020-10-29 11:47:08,"farestaielab","Para detectar el virus que causa COVID-19 en tan solo 15 minutos, incorporamos el test rápido de antígenos virales de Abbott
➡️ Por consultas: coronavirus@farestaie.com.ar 
 📱 WhatsApp: 223 6935818
https://t.co/RtDTNSQt4b","Hootsuite Inc.",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/6Cnx7ZOOsV","https://twitter.com/i/web/status/1321780606313877505",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/farestaielab/status/1321780606313877505","Fares Taie Biotecnología","Argentina","Institución dedicada al desarrollo y aplicación de los mas modernos conocimientos y tecnologías de las ciencias de la Química y la Bioquímica","http://www.farestaie.com.ar",FALSE,645,675,5,5238,898,2011-08-05 14:58:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/349097006/1548159615","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1087685172982677504/Jlp47r5a_normal.jpg"
"x1316388206170923008","x1321775231539638272",2020-10-29 11:25:47,"sejutates","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sejutates/status/1321775231539638272","Solidaritas Tes Antigen",,"Gerakan Sejuta Tes Antigen untuk Indonesia",,FALSE,59,7,0,18,1,2020-10-14 14:39:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1316388206170923008/1602687423","","http://pbs.twimg.com/profile_images/1316388390665809921/RpmEPlTT_normal.jpg"
"x823306293255532546","x1321766735280746498",2020-10-29 10:52:01,"homoreligiosis","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/homoreligiosis/status/1321766735280746498","John Knight","Alexandria, VA","Dad, husband, family guy, philosophy of religion prof, pragmatic lefty, fmr lawyer. Mostly politics. #Resist #UniteBlue #FBR #FollowBackResistance #RedForEd","https://global.oup.com/academic/product/liberalism-versus-postliberalism-9780199969388?cc=us&lang=en",FALSE,6435,6506,6,29704,12663,2017-01-22 23:08:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/823306293255532546/1496160186","","http://pbs.twimg.com/profile_images/839796266209009664/-McoOzwG_normal.jpg"
"x1257143620832026626","x1321757421912707075",2020-10-29 10:15:01,"CB3_LIVE","Abbott gets FDA emergency use OK for COVID antibody test. Abbott says the FDA granted emergency use authorization for its COVID-19 antibody blood test. ""Antibody tests will continue to play an important role to better understand the virus, the prevalence of COVID-19 in America..","Buffer",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/Y4AnvwLa52","https://twitter.com/i/web/status/1321757421912707075",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CB3_LIVE/status/1321757421912707075","CB3 LIVE!","Chicago","CB3 LIVE! is ""THE"" YouTube channel for asking your stock & financial questions to a 30-year-expert portfolio manager & then hearing your answers in real-time!","http://cb3live.com",FALSE,37,24,2,285,410,2020-05-04 03:03:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1257143620832026626/1593461360","","http://pbs.twimg.com/profile_images/1276932236844171267/i6mdiuIm_normal.jpg"
"x581762266","x1321735639042297856",2020-10-29 08:48:27,"gonz_ram","¿Sabemos el nombre de los INEXPERTOS que dicen esta barbaridad?

Es mucho mejor hacer TEST Abbott fiables que no hacer nada ¿ESTÚPIDOS CRIMINALES IMPRUDENTES?

https://t.co/eXF90KyRkL

""Los expertos alertan del mal uso de los test de antígenos https://t.co/nYY4HQO5ba","Twitter Web App",,,,,FALSE,FALSE,1,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/hkAfnZnagJ","https://twitter.com/i/web/status/1321735639042297856",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gonz_ram/status/1321735639042297856","Alberto González R",,"Amo a mi familia, la naturaleza y el deporte, y quiero una España unida y bien gestionada, por el bien de todos. Odio la corrupción y además he salvado vidas.",,FALSE,1229,2119,1,5283,8676,2012-05-16 11:37:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/581762266/1586548514","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098566782602883072/YYri-0_e_normal.png"
"x747641598","x1321727760495185921",2020-10-29 08:17:09,"sherkohmazari","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sherkohmazari/status/1321727760495185921","Sherkoh Khan Mazari","Lahore, Pakistan","In transit .",,FALSE,68,958,2,13883,14024,2012-08-09 17:50:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/747641598/1571228696","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1184717979742851072/LMC7H9Qu_normal.jpg"
"x1137220075667070976","x1321717022057783296",2020-10-29 07:34:29,"Rohit47611501","The tests will be distributed in collaboration with Abbott beginning in mid-September, Giroir said. Abbott said last week it will ramp up production to around 50 million tests per month by mid-October.

 #USA #School #Government #COVID #COVID__19 

https://t.co/wpEYCy1ff2","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1159348232012435457","MedicircleI","en",,,,,,,,,,,,,,,,"x1301192317261369344","The tests will be distributed in collaboration with Abbott beginning in mid-September, Giroir said. Abbott said last week it will ramp up production to around 50 million tests per month by mid-October.

 #USA #School #Government #COVID #COVID__19 

https://t.co/wpEYCy1ff2",2020-09-02 16:16:38,"Twitter Web App",1,1,"x1159348232012435457","MedicircleI","Medicircle.in",111,114,3491,"Mumbai","Medicircle is a news platform for the latest trends in medical technology, innovative procedures, and advances in medical research.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rohit47611501/status/1321717022057783296","Rohit",,,,FALSE,0,4,0,818,818,2019-06-08 04:49:29,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1137220247461646336/0qU3FMzT_normal.jpg"
"x731123414958628864","x1321714242555400193",2020-10-29 07:23:26,"FlorenciadelPu2","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2887865951","K_G_Andersen","en","x1321559822131728384","Validation of SARS-CoV-2 Antigen rapid diagnostic tests by @Hopitaux_unige @unige_en, a huge effort within 2 weeks by a team of hard-working clinicians &amp; lab staff. RDTs will be an important addition to the diagnostic toolbox! #SARSCoV2 #COVID19
https://t.co/JsaGNv4E2k",2020-10-28 21:09:49,"Twitter Web App",986,178,"x2715046843","EckerleIsabella","Isabella Eckerle",27007,800,4347,"Genf, Schweiz","Prof at Geneva Centre for Emerging Viral Diseases - Virologist, MD, DTM&H, mom - interests: emerging viruses, tropical medicine, bats & birds. Views are my own.",TRUE,"x1321642477963542528","Abbott Panbio COVID-19 Antigen Rapid Test validation 👇

85%+ sensitivity
100% specificity

👍👍👍 https://t.co/hAOtadymI6",2020-10-29 02:38:16,"Twitter Web App",69,26,"x2887865951","K_G_Andersen","Kristian G. Andersen",31691,80,6387,"La Jolla, CA","Infectious diseases & genomics. Immunologist in (voluntary) exile. Sarcasm score of 0.01. Fierce HOA (Hater of Acronyms).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FlorenciadelPu2/status/1321714242555400193","Florencia del Puerto","Asuncion, Paraguay","Bióloga molecular, mamá de humanos y peludos, PhD, M. Sc, Docente investigador IICS-UNA, Prof asistente FACEN-UNA",,FALSE,180,92,0,4927,11648,2016-05-13 14:06:20,FALSE,,,,,"","http://pbs.twimg.com/profile_images/960347098700042240/I6yjZRee_normal.jpg"
